Id,ActivityHour,totalSteps,Calories,TotalIntensity,AverageIntensity
7007744171,2016-03-21 13:00:00,1341,275,88,1.466667
7007744171,2016-04-03 07:00:00,2901,275,91,1.516667
5577150313,2016-03-13 10:00:00,1283,274,54,0.9
7007744171,2016-03-31 09:00:00,3321,274,94,1.566667
2022484408,2016-03-15 18:00:00,3463,273,101,1.683333
4702921684,2016-04-10 16:00:00,2013,273,72,1.2
5553957443,2016-04-01 16:00:00,2624,273,112,1.866667
6775888955,2016-03-26 10:00:00,1926,273,62,1.033333
6962181067,2016-03-28 10:00:00,4115,273,122,2.033333
8877689391,2016-04-02 14:00:00,2201,273,61,1.016667
2347167796,2016-03-16 21:00:00,3342,272,102,1.7
5577150313,2016-04-04 16:00:00,1580,272,51,0.85
5577150313,2016-03-30 19:00:00,828,272,50,0.833333
6775888955,2016-03-19 17:00:00,1103,272,73,1.216667
1503960366,2016-03-12 15:00:00,4919,271,129,2.15
1644430081,2016-03-22 22:00:00,2150,271,61,1.016667
4702921684,2016-04-10 15:00:00,1872,271,56,0.933333
8877689391,2016-03-19 23:00:00,2233,271,76,1.266667
8877689391,2016-04-06 12:00:00,2229,271,60,1
1503960366,2016-03-13 11:00:00,4854,270,130,2.166667
5577150313,2016-03-28 13:00:00,1679,270,61,1.016667
5577150313,2016-03-19 07:00:00,1150,270,47,0.783333
7086361926,2016-04-11 18:00:00,869,270,68,1.133333
8877689391,2016-04-02 13:00:00,2307,270,72,1.2
1644430081,2016-04-09 20:00:00,2032,269,49,0.816667
1927972279,2016-03-16 15:00:00,2059,269,58,0.966667
1927972279,2016-03-28 19:00:00,2161,269,68,1.133333
7086361926,2016-03-24 15:00:00,611,269,52,0.866667
7086361926,2016-04-08 18:00:00,1294,269,65,1.083333
1644430081,2016-04-02 19:00:00,2021,268,58,0.966667
4702921684,2016-03-13 15:00:00,2037,268,67,1.116667
5553957443,2016-04-05 16:00:00,2374,268,113,1.883333
6775888955,2016-04-06 17:00:00,1141,268,58,0.966667
7086361926,2016-03-26 00:00:00,1832,268,66,1.1
1644430081,2016-04-07 19:00:00,1978,267,65,1.083333
5577150313,2016-03-29 10:00:00,929,267,40,0.666667
5577150313,2016-03-29 17:00:00,526,267,57,0.95
6775888955,2016-03-27 12:00:00,1297,267,62,1.033333
6775888955,2016-03-27 18:00:00,1289,267,54,0.9
3372868164,2016-04-10 13:00:00,2149,266,97,1.616667
6775888955,2016-03-26 19:00:00,1366,266,63,1.05
6775888955,2016-03-19 18:00:00,1217,266,51,0.85
7007744171,2016-03-22 09:00:00,2039,266,86,1.433333
7007744171,2016-03-21 09:00:00,1954,266,77,1.283333
8253242879,2016-04-08 12:00:00,4129,266,94,1.566667
1503960366,2016-03-22 22:00:00,4587,265,117,1.95
2022484408,2016-03-25 18:00:00,2358,265,91,1.516667
5577150313,2016-03-17 19:00:00,1994,265,54,0.9
6962181067,2016-03-24 17:00:00,4665,265,109,1.816667
8053475328,2016-04-03 19:00:00,2451,265,61,1.016667
8877689391,2016-03-27 14:00:00,2376,265,53,0.883333
1644430081,2016-04-05 19:00:00,1971,264,57,0.95
1644430081,2016-04-09 22:00:00,2028,264,55,0.916667
1644430081,2016-04-02 15:00:00,1917,264,57,0.95
1644430081,2016-03-22 20:00:00,1807,264,67,1.116667
5577150313,2016-03-14 15:00:00,1663,264,48,0.8
2347167796,2016-03-15 19:00:00,3795,263,95,1.583333
3372868164,2016-04-04 10:00:00,2551,263,98,1.633333
4702921684,2016-03-27 13:00:00,1763,263,64,1.066667
8877689391,2016-04-03 11:00:00,2350,263,72,1.2
2022484408,2016-03-25 17:00:00,3407,262,98,1.633333
4020332650,2016-03-15 18:00:00,940,261,47,0.783333
4702921684,2016-03-26 10:00:00,1984,261,70,1.166667
5577150313,2016-03-30 10:00:00,1375,261,53,0.883333
6775888955,2016-04-08 19:00:00,1629,261,58,0.966667
6962181067,2016-04-02 11:00:00,4028,261,106,1.766667
7007744171,2016-03-22 18:00:00,2889,261,73,1.216667
8877689391,2016-03-13 19:00:00,2407,261,55,0.916667
8583815059,2016-04-05 13:00:00,1846,260,59,0.983333
2022484408,2016-03-29 11:00:00,945,259,76,1.266667
2347167796,2016-03-13 19:00:00,4003,259,107,1.783333
4020332650,2016-04-02 14:00:00,684,259,45,0.75
5577150313,2016-04-06 08:00:00,866,259,50,0.833333
6775888955,2016-03-13 15:00:00,927,259,59,0.983333
7086361926,2016-03-14 18:00:00,983,259,70,1.166667
2022484408,2016-04-07 14:00:00,2105,258,86,1.433333
4020332650,2016-03-31 13:00:00,733,258,47,0.783333
4702921684,2016-03-27 09:00:00,1665,258,55,0.916667
5577150313,2016-03-19 14:00:00,1846,258,64,1.066667
6962181067,2016-04-08 10:00:00,4569,258,115,1.916667
8378563200,2016-03-25 11:00:00,1760,258,46,0.766667
5577150313,2016-03-13 18:00:00,1279,257,43,0.716667
7007744171,2016-03-21 07:00:00,2534,257,80,1.333333
7086361926,2016-04-05 18:00:00,2242,257,61,1.016667
4702921684,2016-04-08 18:00:00,1703,256,57,0.95
5577150313,2016-04-02 14:00:00,1017,256,62,1.033333
5577150313,2016-03-31 20:00:00,890,256,67,1.116667
8378563200,2016-03-15 16:00:00,1716,256,52,0.866667
1644430081,2016-03-31 20:00:00,1883,255,57,0.95
1644430081,2016-03-29 19:00:00,1676,255,61,1.016667
2873212765,2016-03-12 07:00:00,3596,255,90,1.5
1503960366,2016-03-12 14:00:00,4470,254,121,2.016667
1644430081,2016-03-23 18:00:00,1325,254,71,1.183333
7086361926,2016-03-24 16:00:00,2121,254,46,0.766667
3372868164,2016-03-21 11:00:00,2096,253,93,1.55
4020332650,2016-03-16 21:00:00,1690,253,47,0.783333
5553957443,2016-04-07 13:00:00,2607,253,113,1.883333
5577150313,2016-03-14 05:00:00,1395,253,41,0.683333
8053475328,2016-04-02 17:00:00,2376,253,74,1.233333
4702921684,2016-04-10 14:00:00,1767,252,45,0.75
8877689391,2016-04-11 12:00:00,2219,252,59,0.983333
1644430081,2016-04-07 18:00:00,1822,251,41,0.683333
1644430081,2016-03-12 16:00:00,1647,250,44,0.733333
2347167796,2016-03-24 07:00:00,3475,250,90,1.5
3372868164,2016-03-14 10:00:00,2215,250,99,1.65
4020332650,2016-04-09 15:00:00,934,250,39,0.65
6962181067,2016-04-02 16:00:00,3905,250,105,1.75
8877689391,2016-04-10 14:00:00,1090,250,56,0.933333
1644430081,2016-04-01 18:00:00,1264,249,57,0.95
1927972279,2016-03-17 17:00:00,1606,249,63,1.05
2022484408,2016-03-15 11:00:00,1055,249,72,1.2
2873212765,2016-03-17 17:00:00,2303,249,89,1.483333
5577150313,2016-04-06 19:00:00,765,249,35,0.583333
8053475328,2016-03-23 14:00:00,2288,249,59,0.983333
1644430081,2016-03-23 21:00:00,1338,248,58,0.966667
2022484408,2016-04-05 14:00:00,2003,248,83,1.383333
2022484408,2016-04-01 10:00:00,2926,248,90,1.5
4702921684,2016-03-26 11:00:00,1820,248,66,1.1
4702921684,2016-04-09 13:00:00,1614,248,51,0.85
5577150313,2016-03-14 09:00:00,1592,248,50,0.833333
8053475328,2016-03-26 19:00:00,2515,248,71,1.183333
8378563200,2016-04-07 11:00:00,1575,248,52,0.866667
8792009665,2016-03-27 17:00:00,1688,248,56,0.933333
1927972279,2016-03-18 15:00:00,1707,247,62,1.033333
4020332650,2016-04-08 08:00:00,1193,247,44,0.733333
4020332650,2016-03-12 16:00:00,1002,247,36,0.6
4702921684,2016-04-03 12:00:00,1772,247,55,0.916667
5577150313,2016-03-28 11:00:00,1584,247,52,0.866667
5577150313,2016-04-09 13:00:00,1469,247,49,0.816667
5577150313,2016-04-10 19:00:00,754,247,46,0.766667
8792009665,2016-04-02 15:00:00,1464,247,55,0.916667
1644430081,2016-03-31 19:00:00,1631,246,54,0.9
1644430081,2016-03-23 19:00:00,1200,246,59,0.983333
4020332650,2016-04-09 17:00:00,1218,246,47,0.783333
4020332650,2016-04-05 18:00:00,1592,246,42,0.7
7007744171,2016-04-11 11:00:00,1910,246,73,1.216667
5553957443,2016-04-06 17:00:00,4291,245,108,1.8
5577150313,2016-03-26 12:00:00,506,245,57,0.95
6775888955,2016-03-27 17:00:00,1132,245,40,0.666667
8053475328,2016-04-11 13:00:00,2207,245,54,0.9
8583815059,2016-04-05 14:00:00,1689,245,58,0.966667
1927972279,2016-04-02 16:00:00,1397,244,55,0.916667
4702921684,2016-03-27 14:00:00,1642,244,52,0.866667
5577150313,2016-04-10 06:00:00,1293,244,42,0.7
5577150313,2016-03-23 09:00:00,1094,244,53,0.883333
6775888955,2016-03-25 16:00:00,1322,244,55,0.916667
6962181067,2016-04-11 11:00:00,2503,244,95,1.583333
7007744171,2016-04-06 09:00:00,1383,244,61,1.016667
7007744171,2016-04-04 10:00:00,2251,244,73,1.216667
8877689391,2016-03-22 19:00:00,578,244,51,0.85
8877689391,2016-03-29 20:00:00,1585,244,50,0.833333
2347167796,2016-03-26 08:00:00,2969,243,75,1.25
4020332650,2016-04-01 18:00:00,1101,243,42,0.7
5553957443,2016-04-08 16:00:00,2538,243,108,1.8
5577150313,2016-04-03 10:00:00,923,243,38,0.633333
5577150313,2016-04-03 15:00:00,823,243,54,0.9
5577150313,2016-03-24 16:00:00,1661,243,59,0.983333
6117666160,2016-04-02 10:00:00,3153,243,74,1.233333
6117666160,2016-03-25 14:00:00,3121,243,82,1.366667
6775888955,2016-03-26 21:00:00,786,243,61,1.016667
6962181067,2016-04-03 17:00:00,4014,243,99,1.65
8378563200,2016-03-18 14:00:00,1700,243,51,0.85
8877689391,2016-04-06 20:00:00,1160,243,54,0.9
5577150313,2016-03-19 16:00:00,1396,242,42,0.7
6290855005,2016-04-02 13:00:00,1917,242,61,1.016667
6775888955,2016-04-01 19:00:00,1055,242,62,1.033333
6962181067,2016-03-14 17:00:00,3949,242,92,1.533333
6962181067,2016-03-27 19:00:00,3115,242,92,1.533333
1644430081,2016-04-02 16:00:00,1820,241,53,0.883333
1927972279,2016-03-31 12:00:00,1785,241,57,0.95
1927972279,2016-04-01 17:00:00,1540,241,61,1.016667
3372868164,2016-04-06 13:00:00,1753,241,89,1.483333
5553957443,2016-04-11 15:00:00,3169,241,102,1.7
5577150313,2016-03-17 14:00:00,1236,241,54,0.9
6775888955,2016-03-21 10:00:00,1345,241,52,0.866667
6775888955,2016-03-30 21:00:00,1089,241,36,0.6
6775888955,2016-03-26 20:00:00,501,241,47,0.783333
6775888955,2016-04-06 10:00:00,854,241,52,0.866667
6962181067,2016-03-19 20:00:00,4277,241,91,1.516667
8877689391,2016-03-12 11:00:00,1883,241,49,0.816667
2347167796,2016-03-12 07:00:00,2826,240,75,1.25
4558609924,2016-04-07 19:00:00,762,240,87,1.45
5577150313,2016-03-14 14:00:00,925,240,44,0.733333
5577150313,2016-03-15 20:00:00,935,240,55,0.916667
6775888955,2016-03-17 18:00:00,941,240,47,0.783333
7007744171,2016-04-11 18:00:00,1827,240,70,1.166667
7007744171,2016-04-06 17:00:00,2111,240,63,1.05
7086361926,2016-03-27 07:00:00,1805,240,55,0.916667
7086361926,2016-03-18 13:00:00,2572,240,63,1.05
8053475328,2016-03-23 15:00:00,2144,240,54,0.9
8877689391,2016-04-04 20:00:00,1614,240,48,0.8
4057192912,2016-04-08 13:00:00,2434,239,77,1.283333
5577150313,2016-03-22 20:00:00,602,239,58,0.966667
5577150313,2016-04-04 07:00:00,325,239,51,0.85
1503960366,2016-03-18 19:00:00,4093,238,110,1.833333
1644430081,2016-03-29 22:00:00,1780,238,55,0.916667
2347167796,2016-04-11 07:00:00,3795,238,93,1.55
6290855005,2016-03-20 10:00:00,1821,238,52,0.866667
1503960366,2016-03-13 18:00:00,4100,237,110,1.833333
1644430081,2016-03-31 21:00:00,1662,237,49,0.816667
1644430081,2016-04-03 20:00:00,1695,237,53,0.883333
2022484408,2016-03-24 10:00:00,2126,237,69,1.15
2022484408,2016-03-24 12:00:00,2740,237,87,1.45
4020332650,2016-03-30 18:00:00,545,237,34,0.566667
4020332650,2016-04-05 19:00:00,1658,237,33,0.55
5577150313,2016-04-04 19:00:00,693,237,49,0.816667
7007744171,2016-04-10 12:00:00,2013,237,68,1.133333
8378563200,2016-04-04 11:00:00,1574,237,48,0.8
8877689391,2016-04-03 20:00:00,1203,237,46,0.766667
4020332650,2016-03-29 22:00:00,1118,237,31,0.516667
1927972279,2016-03-29 20:00:00,1303,236,56,0.933333
3372868164,2016-03-25 09:00:00,2330,236,73,1.216667
6775888955,2016-03-13 16:00:00,1298,236,46,0.766667
7007744171,2016-04-02 11:00:00,1728,236,39,0.65
8378563200,2016-04-12 08:00:00,1513,236,48,0.8
5577150313,2016-03-28 17:00:00,927,236,23,0.383333
5577150313,2016-03-15 19:00:00,562,236,30,0.5
4020332650,2016-04-05 16:00:00,774,235,40,0.666667
4020332650,2016-04-06 17:00:00,1301,235,30,0.5
4020332650,2016-03-16 16:00:00,1145,235,31,0.516667
1503960366,2016-03-19 23:00:00,4067,234,111,1.85
2022484408,2016-04-09 08:00:00,1951,234,56,0.933333
2022484408,2016-03-14 19:00:00,1235,234,50,0.833333
4020332650,2016-04-01 15:00:00,301,234,40,0.666667
6962181067,2016-03-12 12:00:00,3216,234,103,1.716667
4020332650,2016-03-16 00:00:00,1061,234,26,0.433333
4319703577,2016-04-02 16:00:00,2901,233,68,1.133333
4702921684,2016-03-12 13:00:00,1424,233,43,0.716667
4702921684,2016-04-02 10:00:00,1383,233,52,0.866667
5577150313,2016-04-09 12:00:00,433,233,56,0.933333
8583815059,2016-03-30 13:00:00,1388,233,53,0.883333
1644430081,2016-04-07 20:00:00,1475,232,54,0.9
1644430081,2016-03-12 22:00:00,1684,232,55,0.916667
1644430081,2016-04-02 20:00:00,1496,232,53,0.883333
1644430081,2016-03-16 18:00:00,1569,232,50,0.833333
1927972279,2016-03-25 11:00:00,1566,232,40,0.666667
4020332650,2016-04-09 16:00:00,824,232,36,0.6
5577150313,2016-03-15 17:00:00,1546,232,50,0.833333
6962181067,2016-03-17 19:00:00,3330,232,75,1.25
1644430081,2016-04-07 22:00:00,1572,231,46,0.766667
3372868164,2016-03-31 07:00:00,2401,231,75,1.25
4702921684,2016-04-09 16:00:00,1402,231,41,0.683333
4702921684,2016-04-09 15:00:00,1463,231,47,0.783333
5553957443,2016-03-31 17:00:00,2500,231,96,1.6
5577150313,2016-03-14 12:00:00,1003,231,51,0.85
6290855005,2016-03-13 10:00:00,2493,231,54,0.9
6775888955,2016-04-07 10:00:00,1232,231,53,0.883333
6775888955,2016-04-05 21:00:00,765,231,33,0.55
7007744171,2016-03-13 14:00:00,1911,231,47,0.783333
8583815059,2016-04-05 15:00:00,1309,231,48,0.8
8792009665,2016-04-05 01:00:00,808,231,53,0.883333
2022484408,2016-04-05 11:00:00,1100,230,61,1.016667
2347167796,2016-03-19 09:00:00,2995,230,87,1.45
4702921684,2016-03-12 15:00:00,1409,230,51,0.85
5577150313,2016-03-25 18:00:00,578,230,57,0.95
5577150313,2016-03-18 21:00:00,789,230,56,0.933333
5577150313,2016-03-20 14:00:00,647,230,35,0.583333
7086361926,2016-03-26 15:00:00,2412,230,56,0.933333
8053475328,2016-03-26 18:00:00,2028,230,61,1.016667
1644430081,2016-03-15 18:00:00,1525,229,38,0.633333
1644430081,2016-03-22 18:00:00,1666,229,49,0.816667
1644430081,2016-04-01 19:00:00,1126,229,65,1.083333
3372868164,2016-03-16 09:00:00,2056,229,68,1.133333
3372868164,2016-03-30 11:00:00,2056,229,85,1.416667
4020332650,2016-04-07 20:00:00,1074,229,40,0.666667
6117666160,2016-03-25 11:00:00,2042,229,77,1.283333
6775888955,2016-03-27 00:00:00,778,229,32,0.533333
4020332650,2016-04-08 07:00:00,761,229,27,0.45
8378563200,2016-03-28 17:00:00,1343,229,29,0.483333
1644430081,2016-04-06 21:00:00,1453,228,48,0.8
2022484408,2016-03-30 14:00:00,1604,228,73,1.216667
3372868164,2016-03-24 07:00:00,1810,228,78,1.3
3372868164,2016-03-27 16:00:00,2043,228,74,1.233333
4020332650,2016-04-08 15:00:00,1095,228,41,0.683333
4445114986,2016-03-14 16:00:00,2078,228,74,1.233333
5577150313,2016-03-13 11:00:00,920,228,47,0.783333
5577150313,2016-03-13 16:00:00,786,228,51,0.85
8253242879,2016-04-07 12:00:00,3188,228,91,1.516667
8378563200,2016-04-03 18:00:00,995,228,43,0.716667
1644430081,2016-03-29 18:00:00,1528,227,33,0.55
4020332650,2016-03-16 12:00:00,851,227,34,0.566667
5577150313,2016-03-30 11:00:00,410,227,37,0.616667
5577150313,2016-04-03 07:00:00,1736,227,52,0.866667
5577150313,2016-04-09 18:00:00,472,227,54,0.9
6775888955,2016-03-28 17:00:00,1160,227,44,0.733333
8877689391,2016-04-05 12:00:00,1917,227,51,0.85
4020332650,2016-03-30 14:00:00,577,227,30,0.5
1503960366,2016-03-26 18:00:00,3785,226,102,1.7
2347167796,2016-03-18 21:00:00,3431,226,75,1.25
5577150313,2016-04-10 10:00:00,852,226,50,0.833333
6117666160,2016-04-04 19:00:00,2622,226,64,1.066667
6775888955,2016-03-14 11:00:00,1223,226,47,0.783333
8053475328,2016-04-11 14:00:00,2024,226,50,0.833333
8877689391,2016-03-17 12:00:00,2005,226,41,0.683333
8877689391,2016-04-02 11:00:00,2124,226,53,0.883333
5577150313,2016-03-23 21:00:00,796,226,29,0.483333
1503960366,2016-03-24 20:00:00,3858,225,107,1.783333
2347167796,2016-04-09 17:00:00,3292,225,79,1.316667
4702921684,2016-03-22 19:00:00,1388,225,55,0.916667
5577150313,2016-04-06 11:00:00,1368,225,49,0.816667
5577150313,2016-03-13 19:00:00,1220,225,57,0.95
8053475328,2016-03-19 13:00:00,1987,225,50,0.833333
8378563200,2016-03-21 14:00:00,1261,225,28,0.466667
1503960366,2016-04-01 22:00:00,3804,224,103,1.716667
1927972279,2016-03-29 21:00:00,1203,224,49,0.816667
4702921684,2016-04-10 13:00:00,1224,224,43,0.716667
5577150313,2016-03-24 19:00:00,547,224,55,0.916667
6962181067,2016-03-12 09:00:00,3283,224,90,1.5
8378563200,2016-04-05 15:00:00,1352,224,38,0.633333
2022484408,2016-04-06 18:00:00,2097,223,52,0.866667
2022484408,2016-03-31 11:00:00,791,223,65,1.083333
4020332650,2016-03-12 15:00:00,990,223,36,0.6
4020332650,2016-04-05 20:00:00,1320,223,38,0.633333
5553957443,2016-03-14 17:00:00,2945,223,88,1.466667
5577150313,2016-03-16 18:00:00,844,223,50,0.833333
5577150313,2016-03-29 09:00:00,498,223,33,0.55
7007744171,2016-03-17 11:00:00,1394,223,63,1.05
7007744171,2016-03-14 19:00:00,1385,223,55,0.916667
8053475328,2016-03-13 15:00:00,2086,223,56,0.933333
4020332650,2016-04-06 18:00:00,1082,223,30,0.5
1644430081,2016-03-29 20:00:00,1372,222,37,0.616667
1644430081,2016-03-23 22:00:00,1148,222,51,0.85
2022484408,2016-03-21 09:00:00,2373,222,64,1.066667
2022484408,2016-04-07 11:00:00,1775,222,72,1.2
5577150313,2016-03-15 09:00:00,1763,222,51,0.85
5577150313,2016-03-16 16:00:00,1321,222,42,0.7
8378563200,2016-03-20 14:00:00,1267,222,32,0.533333
8378563200,2016-03-31 11:00:00,1369,222,42,0.7
4702921684,2016-03-28 19:00:00,1230,221,41,0.683333
5577150313,2016-03-18 15:00:00,813,221,49,0.816667
5577150313,2016-03-18 12:00:00,1500,221,45,0.75
6117666160,2016-04-02 09:00:00,2948,221,63,1.05
6775888955,2016-03-15 03:00:00,910,221,51,0.85
6962181067,2016-03-17 16:00:00,3214,221,83,1.383333
6962181067,2016-03-26 16:00:00,3483,221,89,1.483333
6962181067,2016-04-09 13:00:00,3096,221,86,1.433333
8053475328,2016-04-04 19:00:00,1826,221,53,0.883333
8378563200,2016-03-14 09:00:00,1343,221,22,0.366667
1927972279,2016-04-01 16:00:00,1016,220,51,0.85
2347167796,2016-04-07 19:00:00,1837,220,80,1.333333
6775888955,2016-04-06 13:00:00,961,220,41,0.683333
6962181067,2016-03-23 15:00:00,3202,220,83,1.383333
7007744171,2016-04-09 10:00:00,1389,220,52,0.866667
8877689391,2016-03-25 21:00:00,2055,220,52,0.866667
4020332650,2016-04-03 23:00:00,1076,220,26,0.433333
4020332650,2016-04-01 17:00:00,633,220,28,0.466667
2347167796,2016-03-30 18:00:00,2998,219,62,1.033333
3977333714,2016-04-09 20:00:00,4589,219,132,2.2
4057192912,2016-04-08 15:00:00,2070,219,70,1.166667
4702921684,2016-04-01 18:00:00,1124,219,53,0.883333
4702921684,2016-04-03 13:00:00,1401,219,53,0.883333
6962181067,2016-04-03 16:00:00,3448,219,84,1.4
6962181067,2016-04-06 12:00:00,2164,219,85,1.416667
6962181067,2016-03-21 15:00:00,2965,219,66,1.1
7007744171,2016-03-18 09:00:00,2383,219,72,1.2
7007744171,2016-03-26 09:00:00,1761,219,46,0.766667
8378563200,2016-03-29 13:00:00,1422,219,40,0.666667
8583815059,2016-03-29 13:00:00,1106,219,46,0.766667
8877689391,2016-04-08 12:00:00,1711,219,50,0.833333
8877689391,2016-04-08 20:00:00,642,219,43,0.716667
8877689391,2016-03-21 11:00:00,1817,219,46,0.766667
4020332650,2016-03-30 16:00:00,733,219,22,0.366667
4020332650,2016-04-08 16:00:00,662,219,30,0.5
1644430081,2016-04-02 22:00:00,1472,218,40,0.666667
1644430081,2016-04-02 18:00:00,1396,218,51,0.85
1927972279,2016-03-13 08:00:00,1341,218,46,0.766667
1927972279,2016-04-02 15:00:00,1108,218,47,0.783333
2347167796,2016-03-23 18:00:00,3275,218,74,1.233333
4702921684,2016-04-02 11:00:00,1310,218,38,0.633333
5577150313,2016-04-01 20:00:00,382,218,42,0.7
6775888955,2016-03-15 05:00:00,1064,218,47,0.783333
6775888955,2016-04-08 16:00:00,883,218,39,0.65
7007744171,2016-03-20 07:00:00,2103,218,68,1.133333
8053475328,2016-04-06 20:00:00,2072,218,57,0.95
8378563200,2016-04-07 13:00:00,1358,218,38,0.633333
4020332650,2016-04-09 21:00:00,808,218,30,0.5
1644430081,2016-04-05 20:00:00,1335,217,46,0.766667
4319703577,2016-04-01 19:00:00,2597,217,72,1.2
4702921684,2016-04-10 12:00:00,1221,217,46,0.766667
4702921684,2016-04-02 12:00:00,1396,217,45,0.75
6775888955,2016-04-01 20:00:00,417,217,32,0.533333
6962181067,2016-03-23 14:00:00,3429,217,87,1.45
8583815059,2016-03-31 17:00:00,1117,217,43,0.716667
8378563200,2016-04-03 17:00:00,1074,217,31,0.516667
1503960366,2016-03-19 09:00:00,3454,216,69,1.15
5553957443,2016-03-16 17:00:00,2557,216,81,1.35
5577150313,2016-04-10 18:00:00,595,216,46,0.766667
5577150313,2016-04-03 06:00:00,1409,216,43,0.716667
6962181067,2016-03-25 11:00:00,3012,216,84,1.4
4020332650,2016-04-01 16:00:00,582,216,23,0.383333
4020332650,2016-04-03 19:00:00,484,216,28,0.466667
5577150313,2016-03-12 12:00:00,776,216,30,0.5
3372868164,2016-04-09 13:00:00,1821,215,76,1.266667
4702921684,2016-03-14 19:00:00,1132,215,42,0.7
5577150313,2016-03-16 09:00:00,1334,215,39,0.65
6117666160,2016-03-24 11:00:00,2037,215,62,1.033333
6775888955,2016-04-05 22:00:00,811,215,41,0.683333
6962181067,2016-03-30 16:00:00,3252,215,82,1.366667
6962181067,2016-04-01 10:00:00,3159,215,86,1.433333
7007744171,2016-03-17 07:00:00,1881,215,50,0.833333
4020332650,2016-03-30 19:00:00,380,215,26,0.433333
4020332650,2016-04-06 15:00:00,788,215,26,0.433333
4020332650,2016-04-08 05:00:00,655,215,27,0.45
4702921684,2016-03-15 09:00:00,1395,215,27,0.45
4020332650,2016-04-08 19:00:00,451,215,29,0.483333
1503960366,2016-04-02 19:00:00,3545,214,102,1.7
1503960366,2016-03-29 20:00:00,3559,214,97,1.616667
1927972279,2016-04-02 17:00:00,1206,214,42,0.7
4702921684,2016-04-02 16:00:00,1108,214,42,0.7
4702921684,2016-04-03 14:00:00,1174,214,40,0.666667
4702921684,2016-03-26 14:00:00,1282,214,45,0.75
5577150313,2016-03-18 07:00:00,428,214,45,0.75
6775888955,2016-03-28 15:00:00,811,214,45,0.75
6775888955,2016-04-06 20:00:00,804,214,32,0.533333
7086361926,2016-04-09 18:00:00,1872,214,61,1.016667
8877689391,2016-04-02 08:00:00,1587,214,34,0.566667
4020332650,2016-04-11 20:00:00,987,214,31,0.516667
1503960366,2016-04-10 13:00:00,3328,213,88,1.466667
2022484408,2016-03-19 13:00:00,2560,213,69,1.15
5577150313,2016-04-08 06:00:00,1519,213,43,0.716667
